Codigo de Compartimento;Disponible para asesoramiento con cobro implícito;Disponible para asesoramiento con cobro explícito;Focus List;ISIN;Código de compartimento;Nombre;Divisa;Hedge;Categoria SB;Categoría Morningstar;Politica de dividendos;Traspasable;Benchmark;Mínimo Inicial;Tipo Suscripción Inicial;Mínimo Adicional;Tipo Suscripción Adicional;Gastos Corrientes;Comisión Gestión;Comisión Exito;Comisión Suscripción;Comisión Reembolso;Comisión Deposito;Comisión Distribución;Rebate PB;Producto Complejo;Fecha de constitución;Patrimonio;Rent 1M;Rent YTD;Rent 12M;Rent 36M;Rent 60M;Rent 2022;Rent 2023;Rent 2024;Hora Corte *Folleto;Gestora / Emisor;URL Ficha Comercial ;URL KID PRIIPS;REQ;Concentración Actualizada a feb/2023
;Y;Y;N;IE00BH65QQ53;72164;Vanguard Global Short-Term Bond Index Fund CHF Hedged Acc;CHF;Y;Renta Fija Diversificada Global;RF Global - CHF Cubierto;C;Y;Bloomberg Gbl Ag xUS MBS 1-5Y FAB TR USD;1000;CHF;150;CHF;0.15;0.15;;;;;;0;N;3/31/14;5,318,718,081 €;-1.25;-1.63;2.03;1.37;0.83;-2.96;7.79;-0.88;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/4a1e3c31996a68be84b9a283a8757c03_413397/MR_ES_en_IE00BH65QQ53_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/9ca8a43a1e93fc19d4198d014f5a1e89_49058/PRP_ES_es_IE00BH65QQ53_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;Y;N;IE00BH65QP47;72164;Vanguard Global Short-Term Bond Index Fund EUR Hedged Acc;EUR;Y;Renta Fija Diversificada Global;RF Global - EUR Cubierto;C;Y;Bloomberg Gbl Ag xUS MBS 1-5Y FAB TR USD;1000;EUR;150;EUR;0.15;0.15;;;;;;0;N;3/31/14;5,318,718,081 €;0.51;0.87;3.94;0.75;0.14;-7.09;3.64;2.69;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/1cd0d7d3e09239180454bb8f4b8b2079_413422/MR_ES_en_IE00BH65QP47_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/f6d26908a6f7d277ce16850a7991341c_48987/PRP_ES_es_IE00BH65QP47_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;15;10
;Y;Y;N;IE00BH65QG55;72164;Vanguard Global Short-Term Bond Index Fund GBP Hedged Acc;GBP;Y;Renta Fija Diversificada Global;RF Global - GBP Cubierto;C;Y;Bloomberg Gbl Ag xUS MBS 1-5Y FAB TR USD;1000;GBP;150;GBP;0.15;0.15;;;;;;0;N;1/31/14;5,318,718,081 €;-0.67;-0.21;7.41;2.22;3.13;-10.88;7.64;9.09;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/699b50c1af3cb075e9cf0e3fd9d3e050_413431/MR_ES_en_IE00BH65QG55_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/b0ea7a66fb1964fc00aa6246c065fc51_48999/PRP_ES_es_IE00BH65QG55_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;25;10
;Y;Y;N;IE00BH65QH62;72164;Vanguard Global Short-Term Bond Index Fund GBP Hedged Dist;GBP;Y;Renta Fija Diversificada Global;RF Global - GBP Cubierto;D;Y;Bloomberg Gbl Ag xUS MBS 1-5Y FAB TR USD;1000;GBP;150;GBP;0.15;0.15;;;;;;0;N;1/31/14;5,318,718,081 €;-0.67;-0.21;7.41;2.22;3.14;-10.88;7.64;9.1;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/e06dfe29a2970035f576fb653e9931d0_413428/MR_ES_en_IE00BH65QH62_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/18c1558e40cedd1defdd0e26cab8e381_48952/PRP_ES_es_IE00BH65QH62_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;25;10
;Y;Y;N;IE00BH65QN23;72164;Vanguard Global Short-Term Bond Index Fund USD Hedged Acc;USD;Y;Renta Fija Diversificada Global;RF Global - USD Cubierto;C;Y;Bloomberg Gbl Ag xUS MBS 1-5Y FAB TR USD;1000;USD;150;USD;0.15;0.15;;;;;;0;N;1/31/14;5,318,718,081 €;-3.56;-3.66;5.46;3.29;1.37;1.1;2.22;11.34;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/365fd0b19e180264fbb46008cdf23b03_413416/MR_ES_en_IE00BH65QN23_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/2a6737fb3127429efe2a384cdd170562_48992/PRP_ES_es_IE00BH65QN23_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;25;10
;Y;Y;N;IE00BDFB7290;72641;Vanguard Global Short-Term Corporate Bond Index Fund EUR Hedged Acc;EUR;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - EUR Cubier;C;Y;Bloomberg Global Agg Corp 1-5Y FA TR USD;1000;EUR;0;EUR;0.18;0.18;;;;;;0;N;9/11/19;980,869,345 €;0.43;1.19;5.02;1.58;1.54;-8.02;4.84;3.85;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/ea33c43591ce6dca704e9bab6fb4a8a9_412839/MR_ES_en_IE00BDFB7290_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/3120ff382de0f359e3b51828f3b95f6f_49099/PRP_ES_es_IE00BDFB7290_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;25;10
;Y;Y;N;IE00BDFB7639;72641;Vanguard Global Short-Term Corporate Bond Index Fund GBP Hedged Acc;GBP;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - GBP Cubierto;C;Y;Bloomberg Global Agg Corp 1-5Y FA TR USD;1000;GBP;150;GBP;0.18;0.18;;;;;;0;N;11/2/17;980,869,345 €;-0.75;0.1;8.5;3.03;4.5;-11.8;8.85;10.29;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/e1270c935c05806a7668a83f84a7fdb4_412949/MR_ES_en_IE00BDFB7639_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/f9542d7c52e005f0b2980fa7adef602a_49121/PRP_ES_es_IE00BDFB7639_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;Y;N;IE00BDFB7308;72641;Vanguard Global Short-Term Corporate Bond Index Fund USD Hedged Acc;USD;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - USD Cubierto;C;Y;Bloomberg Global Agg Corp 1-5Y FA TR USD;1000;USD;0;USD;0.18;0.18;;;;;;0;N;11/2/17;980,869,345 €;-3.63;-3.36;6.55;4.17;2.8;0.17;3.44;12.58;1200;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/6ced9014e9d3b054346bb3b24ec74e74_412953/MR_ES_en_IE00BDFB7308_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/33922ccefd371f18bb2b77397fb73862_49109/PRP_ES_es_IE00BDFB7308_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;Y;N;IE00B42W4L06;72568;Vanguard Global Small-Cap Index Fund EUR Acc;EUR;N;Renta Variable Global Cap. Peq/Med;RV Global Cap. Pequeña y Mediana;C;Y;MSCI World Small Cap NR USD;1000;EUR;150;EUR;0.3;0.29;;;;;;0;N;12/11/12;4,854,395,766 €;-8.43;-5.52;5.8;3.1;16.36;-13.46;11.88;15.21;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/6a8ced387b744886c159c7a2b44c64bb_409926/MR_ES_en_IE00B42W4L06_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/ef228553daf291f5170ce36c9fa4271b_48912/PRP_ES_es_IE00B42W4L06_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;Y;Y;N;IE00BDCXSH02;72568;Vanguard Global Small-Cap Index Fund EUR Dist;EUR;N;Renta Variable Global Cap. Peq/Med;RV Global Cap. Pequeña y Mediana;D;Y;MSCI World Small Cap NR USD;1000;EUR;0;EUR;0.3;0.29;;;;;;0;N;3/8/18;4,854,395,766 €;-8.43;-5.53;5.78;3.1;16.36;-13.46;11.88;15.21;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/12be54757c34e138d6299ddb5c8ab830_409714/MR_ES_en_IE00BDCXSH02_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/caf3633332d0ed2f5390d77260bec997_49118/PRP_ES_es_IE00BDCXSH02_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;Y;Y;N;IE00B3X1NT05;72568;Vanguard Global Small-Cap Index Fund GBP Acc;GBP;N;Renta Variable Global Cap. Peq/Med;RV Global Cap. Pequeña y Mediana;C;Y;MSCI World Small Cap NR USD;1000;GBP;150;GBP;0.3;0.29;;;;;;0;N;1/11/10;4,854,395,766 €;-8.43;-5.52;5.79;3.1;16.36;-13.46;11.88;15.22;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/7fca8d0f21d33de5199793bedfe8655f_409918/MR_ES_en_IE00B3X1NT05_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/fd8acb13e8c4eaf02b6f5c7c3f2793a2_48921/PRP_ES_es_IE00B3X1NT05_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE00B3X1LS57;72568;Vanguard Global Small-Cap Index Fund GBP Dist;GBP;N;Renta Variable Global Cap. Peq/Med;RV Global Cap. Pequeña y Mediana;D;Y;MSCI World Small Cap NR USD;1000;GBP;150;GBP;0.3;0.29;;;;;;0;N;1/11/10;4,854,395,766 €;-8.43;-5.53;5.78;3.09;16.35;-13.46;11.88;15.21;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/e0f1c89b1872eb712f2cd7aadd7d694b_409918/MR_ES_en_IE00B3X1LS57_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/a56099f3320f31551fb637b4633e920f_48895/PRP_ES_es_IE00B3X1LS57_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE00B42LF923;72568;Vanguard Global Small-Cap Index Fund USD Acc;USD;N;Renta Variable Global Cap. Peq/Med;RV Global Cap. Pequeña y Mediana;C;Y;MSCI World Small Cap NR USD;1000;USD;150;USD;0.3;0.29;;;;;;0;N;12/10/09;4,854,395,766 €;-8.43;-5.52;5.79;3.1;16.36;-13.46;11.88;15.22;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/fd660c04401150b3366f0dffebf6db51_409925/MR_ES_en_IE00B42LF923_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/bd0cfe5fcf5b0438cd0ea0c8db3f5b07_48962/PRP_ES_es_IE00B42LF923_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE00B03HD191;72377;Vanguard Global Stock Index Fund EUR Acc;EUR;N;Renta Variable Global;RV Global Cap. Grande Blend;C;Y;MSCI World NR USD;1000;EUR;150;EUR;0.18;0.18;;;;0;0;0;N;12/10/02;19,834,664,935 €;-9.08;-4.75;10.34;9.3;18.24;-12.85;19.54;26.5;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/f62433580422cafdcf19af623fe2dd37_409920/MR_ES_en_IE00B03HD191_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/f3ab37d25ed622fffda0b7b70bced47e_48902/PRP_ES_es_IE00B03HD191_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;Y;Y;N;IE00B03HD316;72377;Vanguard Global Stock Index Fund EUR Hedged Acc;EUR;Y;Renta Variable Global;RV Global Cap. Grande Blend;C;Y;MSCI World NR USD;1000;EUR;150;EUR;0.18;0.18;;;;0;0;0;N;11/4/04;19,834,664,935 €;-5.72;-1.14;9.35;7.65;17.09;-18.26;20.99;19.68;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/556633825af978fae66b374595c02a29_410171/MR_ES_en_IE00B03HD316_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/b34bba1835d999fcc783ddffcdd7c1f8_49412/PRP_ES_es_IE00B03HD316_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;Y;Y;N;IE00B03HD209;72377;Vanguard Global Stock Index Fund USD Acc;USD;N;Renta Variable Global;RV Global Cap. Grande Blend;C;Y;MSCI World NR USD;1000;USD;150;USD;0.18;0.18;;;;0;0;0;N;8/4/98;19,834,664,935 €;-9.08;-4.75;10.34;9.3;18.24;-12.85;19.54;26.5;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/a5460f1fd124d814beba2c7219cedfc6_409988/MR_ES_en_IE00B03HD209_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/26f7ca4514b54260ff6adb7e0b4114af_48911/PRP_ES_es_IE00B03HD209_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;10
;Y;Y;N;IE00BF6T7P95;72377;Vanguard Global Stock Index Fund USD Dist;USD;N;Renta Variable Global;RV Global Cap. Grande Blend;D;Y;MSCI World NR USD;1000;USD;0;USD;0.18;0.18;;;;;;0;N;3/8/18;19,834,664,935 €;-9.08;-4.75;10.33;9.3;18.23;-12.85;19.54;26.5;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/2d9cde72b8f91ea0b71722707a2f27e1_409934/MR_ES_en_IE00BF6T7P95_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/9cc028620149d17d835d0bde336aa75a_49047/PRP_ES_es_IE00BF6T7P95_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;10
;Y;Y;N;IE00BNDS0V25;72190;Vanguard Investment Series PLC - Vanguard ESG Global Corporate Bond Index Fund EUR Hedged Acc;EUR;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - EUR Cubier;C;Y;Bloomberg MSCI Gbl Corp FA Bd Scr TR USD;1000;EUR;0;EUR;0.2;0.2;;;;;;0;N;10/25/22;390,624,396 €;0.57;1.26;4.26;-;-;-;6.2;1.99;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/31e7123b70521c0843d2e78720174bde_420073/MR_ES_en_IE00BNDS0V25_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/ef986c510af54641e2bc78ffe4251851_52494/PRP_ES_es_IE00BNDS0V25_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;25;10
;Y;Y;N;IE00BNDS1195;72190;Vanguard Investment Series PLC - Vanguard ESG Global Corporate Bond Index Fund GBP Hedged Acc;GBP;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - GBP Cubierto;C;Y;Bloomberg MSCI Gbl Corp FA Bd Scr TR USD;1000;GBP;0;GBP;0.2;0.2;;;;;;0;N;10/25/22;390,624,396 €;-0.63;0.17;7.69;-;-;-;10.27;8.32;1400;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/9de5147d3613a7a810d7701616ba6ce1_420072/MR_ES_en_IE00BNDS1195_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/405406ba9c8b4c1763f8b4d63fc5e600_52500/PRP_ES_es_IE00BNDS1195_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;Y;N;IE000CI5UY91;72190;Vanguard Investment Series PLC - Vanguard ESG Global Corporate Bond Index Fund USD Hedged Acc;USD;Y;Renta Fija Corporativa Global;RF Deuda Corporativa Global - USD Cubierto;C;Y;Bloomberg MSCI Gbl Corp FA Bd Scr TR USD;1000;USD;0;USD;0.2;0.2;;;;;;0;N;10/25/22;390,624,396 €;-3.53;-3.31;5.84;-;-;-;5.05;10.66;1000;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/d9a8eb1728762756ecf79b9ec6d67efc_419859/MR_ES_en_IE000CI5UY91_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/777e14d8ca87123c207e3974f340a4d9_52463/PRP_ES_es_IE000CI5UY91_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;Y;N;IE00BLPJRH48;72175;Vanguard Japan Government Bond Index Fund EUR Hedged Acc;EUR;Y;Renta Fija Gobierno Japón;RF JPY;C;Y;Bloomberg Japan Gov Float Adj TR JPY;1000;EUR;0;EUR;0.12;0.12;;;;;;0;N;1/21/21;1,324,982,935 €;-1.23;-2.83;-3.24;-1.51;-;-6.94;3.98;-0.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/5395df7e1b79ab3531e99258070f9a43_412039/MR_ES_en_IE00BLPJRH48_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/cc627a80b6a5c08b8f289c6d6f716dd1_49813/PRP_ES_es_IE00BLPJRH48_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;10;10
;Y;Y;N;IE00BFRTD946;72175;Vanguard Japan Government Bond Index Fund GBP Hedged Acc;GBP;Y;Renta Fija Gobierno Japón;RF JPY;C;Y;Bloomberg Japan Gov Float Adj TR JPY;1000;GBP;0;GBP;0.12;0.12;;;;;;0;N;1/31/14;1,324,982,935 €;-2.41;-3.89;0.01;-0.07;1.45;-10.72;7.94;5.94;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/e41bc250de045db3cca0894eaa0b516f_412566/MR_ES_en_IE00BFRTD946_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/cc2b1921312acd19515a86d572d3257c_49636/PRP_ES_es_IE00BFRTD946_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;Y;Y;N;IE0033005699;72175;Vanguard Japan Government Bond Index Fund JPY Acc;JPY;N;Renta Fija Gobierno Japón;RF JPY;C;Y;Bloomberg Japan Gov Float Adj TR JPY;1000;JPY;0;JPY;0.12;0.12;;;;0;;0;N;10/11/07;1,324,982,935 €;-4.73;-3.69;-6.43;-10.85;-9.14;-13.67;-9.21;-8.34;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/f6f544577c3031226a08c9416673ddf7_412402/MR_ES_en_IE0033005699_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/56fd6f8a51f0fcde4e621db3322395d4_49053/PRP_ES_es_IE0033005699_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;Y;Y;N;IE0032915443;72175;Vanguard Japan Government Bond Index Fund USD Acc;USD;N;Renta Fija Gobierno Japón;RF JPY;C;Y;Bloomberg Japan Gov Float Adj TR JPY;1000;USD;0;USD;0.12;0.12;;;;;;0;N;3/10/15;1,324,982,935 €;-4.73;-3.69;-6.43;-10.85;-9.14;-13.67;-9.21;-8.34;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/2917025cdc3871740f591040ba90f7a6_412288/MR_ES_en_IE0032915443_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/42eaf9910fe1046e283bb58e5705cc76_49248/PRP_ES_es_IE0032915443_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;Y;Y;N;IE0007286036;72067;Vanguard Japan Stock Index Fund EUR Acc;EUR;N;Renta Variable Japón;RV Japón Cap. Grande;C;Y;MSCI Japan NR EUR;1000;EUR;150;EUR;0.16;0.16;;;;0;0;0;N;3/29/06;4,014,584,402 €;-2.89;-0.52;2.65;7.7;11.86;-11.29;16.14;15.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/9f888757eb072b8cf77357ba83b42fba_409352/MR_ES_en_IE0007286036_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/a01a5033f47f534c87c17d9ef9902c1c_48768/PRP_ES_es_IE0007286036_YES_2025-01-24.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;Y;Y;N;IE00B50MZ948;72067;Vanguard Japan Stock Index Fund GBP Acc;GBP;N;Renta Variable Japón;RV Japón Cap. Grande;C;Y;MSCI Japan NR EUR;1000;GBP;150;GBP;0.16;0.16;;;;;;0;N;6/23/09;4,014,584,402 €;-2.89;-0.52;2.65;7.7;11.86;-11.29;16.13;15.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/6ca477ff3ba929a3146829f86e3b1180_409341/MR_ES_en_IE00B50MZ948_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/c872683a28a6df69e56b1347470429ad_48785/PRP_ES_es_IE00B50MZ948_YES_2025-01-24.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE00B51KW525;72067;Vanguard Japan Stock Index Fund GBP Dist;GBP;N;Renta Variable Japón;RV Japón Cap. Grande;D;Y;MSCI Japan NR EUR;1000;GBP;150;GBP;0.16;0.16;;;;;;0;N;6/23/09;4,014,584,402 €;-2.89;-0.51;2.66;7.68;11.86;-9.4;13.67;15.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/c2e86b7b922164127b8ad90c14e7281d_409339/MR_ES_en_IE00B51KW525_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/d3a461df450d8fc6345db3c350dd18f5_48660/PRP_ES_es_IE00B51KW525_YES_2025-01-24.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE0033862917;72067;Vanguard Japan Stock Index Fund JPY Acc;JPY;N;Renta Variable Japón;RV Japón Cap. Grande;C;Y;MSCI Japan NR EUR;1000;JPY;150;JPY;0.16;0.16;;;;0;0;0;N;3/10/15;4,014,584,402 €;-2.89;-0.52;2.65;7.7;11.86;-11.29;16.13;15.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/30fc1f0a7752cb40e40ba6cabd7c3ff3_409309/MR_ES_en_IE0033862917_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/f6328066a134d0798da660dd27c33da7_49068/PRP_ES_es_IE0033862917_YES_2025-01-24.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;N;IE0007292422;72067;Vanguard Japan Stock Index Fund USD Acc;USD;N;Renta Variable Japón;RV Japón Cap. Grande;C;Y;MSCI Japan NR EUR;1000;USD;150;USD;0.16;0.16;;;;0;;0;N;10/22/03;4,014,584,402 €;-2.89;-0.52;2.65;7.7;11.86;-11.29;16.13;15.36;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/71552d99cc94de45b6e2df90ce39e1e0_409335/MR_ES_en_IE0007292422_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/07531d6a2933b5e7289ce323e92f446a_48795/PRP_ES_es_IE0007292422_YES_2025-01-24.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;Y;Y;IE00B0FP7Q41;72084;Vanguard Pacific ex-Japan Stock Index Fund AUD Acc;AUD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific ex Japan NR EUR;1000;AUD;0;AUD;0.16;0.16;;;;;;0;N;8/15/17;2,989,709,101 €;-7.53;-3.19;9.25;2.24;11.94;0.06;2.65;11.46;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/643d828d51ded45cfd68ce07b0c124be_409412/MR_ES_en_IE00B0FP7Q41_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/0f603cae0438857463ee3c9fc2af9e1f_49199/PRP_ES_es_IE00B0FP7Q41_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;15
;Y;Y;Y;IE0007201266;72084;Vanguard Pacific ex-Japan Stock Index Fund EUR Acc;EUR;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific ex Japan NR EUR;1000;EUR;150;EUR;0.16;0.16;;;;;;0;N;2/27/14;2,989,709,101 €;-7.54;-3.19;9.25;2.24;11.94;0.06;2.65;11.46;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/ed5ec8ab49029c2dbbb0aaebe1d47d92_409579/MR_ES_en_IE0007201266_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/2c9e239cad083398a61d689c763ddab9_48961/PRP_ES_es_IE0007201266_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;15
;Y;Y;Y;IE00B523L313;72084;Vanguard Pacific ex-Japan Stock Index Fund GBP Acc;GBP;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific ex Japan NR EUR;1000;GBP;150;GBP;0.16;0.16;;;;;;0;N;6/23/09;2,989,709,101 €;-7.54;-3.2;9.25;2.24;11.94;0.06;2.65;11.46;1600;Vanguard Group Ireland Limited;https://api.fundinfo.com/document/4cf51cf2fb6b78311f5aa4210d6bfdc2_409573/MR_ES_en_IE00B523L313_RES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/899ef7ccd241f22c341e2f9fe56c71e5_48968/PRP_ES_es_IE00B523L313_YES_2024-12-10.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;15
